9.2035, 10.3117, 1495481428110
9.1755, 8.1760, 1495481428116
9.3435, 6.5330, 1495481428118
9.5567, 5.3836, 1495481428120
9.7498, 4.0913, 1495481428122
9.3434, 3.3659, 1495481428124
9.0810, 2.9834, 1495481428127
9.1690, 2.8951, 1495481428128
9.5904, 2.3736, 1495481428130
9.6412, 1.8368, 1495481428176
9.1109, 1.5538, 1495481428178
8.9708, 1.1553, 1495481428180
8.7742, 0.9910, 1495481428182
8.9802, 0.5723, 1495481428212
9.5601, 0.6326, 1495481428222
9.8283, 0.6493, 1495481428243
10.0380, 0.6092, 1495481428267
10.2837, 0.6717, 1495481428283
9.9920, 0.6733, 1495481428303
9.5543, 0.8945, 1495481428324
9.2185, 1.3846, 1495481428350
8.9050, 1.5899, 1495481428368
9.2846, 0.6049, 1495481428384
9.7307, 0.5245, 1495481428413
9.9759, 1.0597, 1495481428429
9.9899, 0.8412, 1495481428446
9.0654, 0.8768, 1495481428463
8.7934, 1.0884, 1495481428483
9.3331, 0.8408, 1495481428503
8.8173, 0.7753, 1495481428525
9.6524, 0.4871, 1495481428546
10.5889, 1.3539, 1495481428563
10.7328, 2.1127, 1495481428583
10.1686, 1.0448, 1495481428603
10.4139, 0.5977, 1495481428628
9.7785, 2.1561, 1495481428646
11.1926, 2.9516, 1495481428665
6.0308, 5.2343, 1495481428683
5.4525, 7.0172, 1495481428704
4.3673, 2.6721, 1495481428728
6.8340, 4.2762, 1495481428746
7.7156, 3.4683, 1495481428762
8.1231, 2.0379, 1495481428783
8.0860, 1.2119, 1495481428803
8.1110, 0.9789, 1495481428826
7.1036, 0.3032, 1495481428844
7.2967, 2.8732, 1495481428864
10.1308, 3.1979, 1495481428883
12.4118, 3.8927, 1495481428903
14.6804, 5.0198, 1495481428925
14.2646, 4.1342, 1495481428943
12.8060, 2.7988, 1495481428963
10.5383, 2.6170, 1495481428984
10.0833, 1.3040, 1495481429007
10.8801, 2.4940, 1495481429023
10.5505, 1.7178, 1495481429043
8.5764, 1.8527, 1495481429064
8.2230, 2.8434, 1495481429084
12.0888, 4.1524, 1495481429104
9.8805, 1.6687, 1495481429123
6.9986, 2.7963, 1495481429143
9.8950, 0.5699, 1495481429163
9.6235, 0.5251, 1495481429184
9.6166, 0.1341, 1495481429213
10.2841, 1.6484, 1495481429237
11.1986, 1.4675, 1495481429245
8.2662, 4.4853, 1495481429273
9.7896, 5.3975, 1495481429303
8.6324, 1.2821, 1495481429309
11.2236, 3.2527, 1495481429326
10.7633, 1.8292, 1495481429345
10.5018, 1.0797, 1495481429365
11.0918, 1.2784, 1495481429386
11.3664, 1.3535, 1495481429404
11.8624, 1.5080, 1495481429423
10.9571, 0.6227, 1495481429444
10.8351, 0.5870, 1495481429465
11.0664, 0.8223, 1495481429485
10.9871, 0.7695, 1495481429503
9.6569, 1.8063, 1495481429523
10.3122, 0.9165, 1495481429543
10.9932, 1.3971, 1495481429564
10.2887, 1.2560, 1495481429586
10.2856, 1.2994, 1495481429607
10.3712, 1.4279, 1495481429624
10.0967, 1.7858, 1495481429644
9.6557, 2.0765, 1495481429666
8.6813, 2.4005, 1495481429687
9.0773, 1.9933, 1495481429704
9.1081, 1.4617, 1495481429723
8.7140, 1.8387, 1495481429746
9.2250, 2.0114, 1495481429767
8.7615, 1.8827, 1495481429784
8.1796, 1.8682, 1495481429804
8.7705, 1.5395, 1495481429823
9.0852, 1.4537, 1495481429844
9.4549, 1.2258, 1495481429864
8.7606, 1.7876, 1495481429883
8.6344, 2.0032, 1495481429904
9.3901, 1.9433, 1495481429925
8.9689, 0.3535, 1495481429949
8.4421, 2.0924, 1495481429969
8.9567, 0.4803, 1495481429986
9.4463, 1.0139, 1495481430004
8.9877, 0.4079, 1495481430024
9.1222, 1.8948, 1495481430046
9.5884, 1.4934, 1495481430064
10.2027, 2.0616, 1495481430084
10.8848, 2.0559, 1495481430104
9.8456, 1.1128, 1495481430125
9.7600, 2.1458, 1495481430151
9.0596, 0.9245, 1495481430166
9.1795, 0.6339, 1495481430183
9.2764, 0.4434, 1495481430203
9.2141, 0.6454, 1495481430224
6.6742, 2.2954, 1495481430250
10.3607, 1.3544, 1495481430273
11.4812, 2.1670, 1495481430285
11.4430, 1.6216, 1495481430323
9.6680, 2.3527, 1495481430448
9.6773, 1.8009, 1495481430541
9.7623, 2.1045, 1495481430544
11.4914, 1.4901, 1495481430558
11.0855, 1.6734, 1495481430564
10.0732, 0.8361, 1495481430568
10.0652, 1.4773, 1495481430570
