10.0960, 9.9551, 1495481627688
10.5331, 8.0801, 1495481627890
10.3757, 6.4845, 1495481627895
10.0017, 5.0761, 1495481627898
9.7067, 3.8628, 1495481627900
9.2101, 3.1469, 1495481627904
9.2886, 2.3943, 1495481627909
9.8196, 1.8694, 1495481627911
9.8056, 1.4782, 1495481627912
9.8125, 1.1117, 1495481627914
9.6629, 1.0094, 1495481627915
9.3499, 1.1168, 1495481627960
9.3787, 1.0709, 1495481627963
9.8023, 0.7827, 1495481627964
9.8240, 0.4957, 1495481627966
9.8018, 0.3584, 1495481627992
9.5689, 0.2177, 1495481628008
9.4193, 0.2828, 1495481628027
9.3047, 0.4672, 1495481628044
9.3341, 0.4011, 1495481628065
9.5594, 0.3909, 1495481628087
9.5098, 0.4582, 1495481628107
9.6396, 0.2229, 1495481628124
9.8550, 0.2579, 1495481628143
9.8177, 0.2566, 1495481628163
9.6413, 0.1714, 1495481628184
9.5144, 0.2633, 1495481628205
9.3678, 0.5367, 1495481628223
9.7048, 0.2708, 1495481628243
9.8408, 0.4003, 1495481628263
12.1251, 2.3269, 1495481628284
10.7805, 0.6862, 1495481628311
9.1499, 1.2913, 1495481628323
9.3857, 0.6084, 1495481628343
9.2027, 0.6805, 1495481628363
8.9087, 0.7800, 1495481628383
9.1544, 0.8097, 1495481628404
10.0471, 0.9691, 1495481628424
11.1928, 1.7425, 1495481628443
10.0513, 0.4765, 1495481628463
9.6024, 0.5313, 1495481628484
9.5423, 0.3040, 1495481628509
9.8685, 0.4285, 1495481628523
9.8542, 0.2780, 1495481628543
9.6278, 0.3958, 1495481628564
10.2371, 4.0648, 1495481628586
9.8365, 2.8314, 1495481628607
10.1293, 2.3938, 1495481628623
10.0742, 2.1797, 1495481628643
9.9500, 0.3146, 1495481628663
9.9218, 0.6696, 1495481628689
11.0682, 1.0710, 1495481628703
9.6110, 0.4854, 1495481628723
9.7285, 0.4235, 1495481628743
9.5898, 0.3096, 1495481628769
10.5213, 0.6995, 1495481628786
9.0777, 0.7222, 1495481628803
9.3712, 0.3605, 1495481628823
9.4740, 0.3375, 1495481628843
9.1688, 0.6253, 1495481628869
9.3105, 1.0033, 1495481628884
9.6655, 0.1831, 1495481628903
8.8172, 1.0541, 1495481628923
8.5850, 1.7883, 1495481628944
8.7398, 1.5242, 1495481628967
8.7685, 0.4367, 1495481628983
9.3146, 0.7005, 1495481629003
9.7837, 1.4073, 1495481629023
9.6699, 0.9330, 1495481629043
9.0499, 0.4611, 1495481629064
9.2232, 1.1863, 1495481629084
9.1943, 0.2246, 1495481629103
9.8579, 1.0470, 1495481629124
10.2413, 1.5901, 1495481629144
9.8473, 0.9239, 1495481629168
9.6099, 1.5153, 1495481629183
8.9900, 0.9865, 1495481629203
8.2507, 1.4259, 1495481629224
9.3629, 0.8741, 1495481629244
10.1421, 1.8422, 1495481629263
10.2991, 1.3539, 1495481629284
9.9110, 0.8380, 1495481629304
10.8912, 1.7162, 1495481629324
9.3644, 0.4645, 1495481629344
10.3431, 1.7143, 1495481629363
8.9843, 0.8631, 1495481629384
8.7463, 1.4010, 1495481629404
9.4443, 1.8961, 1495481629426
9.5316, 1.8526, 1495481629443
9.5062, 1.2195, 1495481629464
9.7108, 0.7487, 1495481629483
9.9525, 1.2426, 1495481629504
9.3597, 2.4934, 1495481629527
9.3564, 2.0569, 1495481629543
8.9973, 4.0809, 1495481629565
8.9413, 2.2594, 1495481629583
9.1532, 1.6756, 1495481629604
9.5564, 1.0625, 1495481629624
9.5897, 0.7817, 1495481629644
9.4921, 0.4706, 1495481629663
9.1809, 0.3563, 1495481629683
9.0393, 0.2726, 1495481629704
9.0678, 0.3834, 1495481629725
9.0714, 0.4241, 1495481629746
9.2799, 0.7578, 1495481629765
9.4266, 0.9337, 1495481629785
9.5727, 0.9916, 1495481629810
9.6731, 0.8731, 1495481629824
9.7356, 0.7172, 1495481629844
9.6743, 0.6043, 1495481629863
9.4581, 0.4595, 1495481629884
9.2512, 0.4245, 1495481629909
9.1544, 0.9226, 1495481629930
9.0654, 1.3703, 1495481629944
8.9811, 1.2998, 1495481629963
9.0390, 1.1653, 1495481629984
8.9559, 1.0519, 1495481630006
9.0056, 1.1626, 1495481630023
9.0649, 1.2112, 1495481630043
8.7232, 1.1523, 1495481630064
8.8106, 1.0135, 1495481630091
9.1375, 0.8576, 1495481630110
9.4134, 0.9485, 1495481630124
10.1066, 1.4085, 1495481630143
10.3296, 1.3305, 1495481630164
10.0765, 1.5927, 1495481630187
9.9479, 1.6887, 1495481630204
8.5636, 2.9880, 1495481630225
11.0006, 3.2272, 1495481630245
11.3974, 1.7272, 1495481630265
11.2580, 1.8350, 1495481630284
10.2084, 1.1660, 1495481630304
9.3493, 1.9139, 1495481630324
8.8024, 2.1713, 1495481630344
9.4591, 2.7446, 1495481630365
9.9803, 2.4481, 1495481630388
9.5267, 1.3489, 1495481630406
9.2401, 1.2947, 1495481630423
10.0293, 1.7027, 1495481630444
10.5831, 1.0432, 1495481630467
9.4606, 0.6209, 1495481630486
9.1529, 1.3346, 1495481630505
9.6456, 0.8816, 1495481630523
9.6801, 1.0390, 1495481630544
10.0599, 0.7540, 1495481630565
10.0363, 0.8559, 1495481630584
9.8532, 0.3450, 1495481630604
9.7724, 0.3598, 1495481630623
9.6370, 1.0640, 1495481630644
9.1617, 0.9113, 1495481630664
9.1685, 0.7424, 1495481630684
9.0152, 1.0192, 1495481630706
9.1689, 1.3966, 1495481630725
9.5880, 1.7218, 1495481630747
9.6683, 1.5084, 1495481630765
9.8175, 1.2368, 1495481630783
9.6793, 1.0204, 1495481630804
9.6127, 0.9053, 1495481630824
9.5085, 1.0032, 1495481630848
9.7928, 0.9840, 1495481630864
9.5669, 0.8889, 1495481630883
9.5434, 0.9707, 1495481630903
9.6222, 1.0520, 1495481630925
9.6422, 1.0639, 1495481630948
9.6707, 0.9707, 1495481630963
9.4332, 0.8975, 1495481630983
9.3725, 0.8149, 1495481631003
9.4791, 0.7330, 1495481631024
9.3390, 0.7197, 1495481631044
9.1598, 0.8073, 1495481631063
9.1756, 0.9874, 1495481631083
9.2386, 0.9502, 1495481631104
9.2668, 2.4378, 1495481631129
7.6925, 3.0376, 1495481631149
10.0084, 1.7324, 1495481631169
8.9444, 1.0260, 1495481631187
7.7296, 1.4707, 1495481631216
8.2536, 1.2701, 1495481631237
9.4962, 1.4779, 1495481631265
9.4278, 1.7160, 1495481631360
8.7683, 2.0120, 1495481631488
8.6749, 1.2151, 1495481631493
9.8604, 1.0252, 1495481631495
10.3456, 1.2128, 1495481631500
9.9406, 0.9853, 1495481631503
9.6347, 1.0134, 1495481631561
9.7312, 0.6201, 1495481631569
9.7578, 0.2975, 1495481631572
9.8354, 0.5643, 1495481631575
9.9084, 1.1380, 1495481631577
9.8968, 1.5373, 1495481631580
9.8968, 7.8642, 1495481631586
9.7857, 1.8358, 1495481631588
9.7857, 6.8074, 1495481631591
10.0721, 1.6337, 1495481631595
10.0721, 5.4448, 1495481631597
10.1801, 1.2988, 1495481631604
10.1801, 4.5476, 1495481631609
10.1128, 0.9568, 1495481631614
10.1128, 3.5991, 1495481631617
9.8681, 1.1105, 1495481631674
9.8681, 3.3059, 1495481631677
9.2145, 1.1714, 1495481631679
9.2145, 3.0297, 1495481631682
8.6751, 1.1786, 1495481631692
8.6751, 2.6462, 1495481631695
8.5561, 1.2528, 1495481631699
8.5561, 2.4363, 1495481631705
9.7857, 2.8477, 1495481631711
9.7857, 3.7215, 1495481631728
9.1049, 1.7846, 1495481631761
9.1049, 2.4386, 1495481631767
7.4645, 1.6331, 1495481631770
7.4645, 1.9799, 1495481631773
7.2136, 1.6159, 1495481631775
7.2136, 1.6964, 1495481631778
8.2044, 1.3478, 1495481631783
8.2044, 1.3517, 1495481631786
9.9338, 1.5618, 1495481631788
9.9338, 1.5566, 1495481631791
10.1290, 1.2501, 1495481631806
10.1290, 1.2454, 1495481631809
10.2497, 1.0235, 1495481631812
10.2497, 0.9801, 1495481631815
10.4620, 1.0243, 1495481631831
10.4620, 1.0243, 1495481631835
10.2097, 0.5919, 1495481631844
10.2097, 0.5349, 1495481631849
9.8498, 0.2309, 1495481631864
9.8498, 0.2057, 1495481631869
10.1403, 0.5841, 1495481631889
10.1403, 0.6045, 1495481631894
10.4098, 0.7560, 1495481631909
10.4098, 0.7271, 1495481631914
9.8435, 1.0333, 1495481631923
9.8435, 1.0587, 1495481631927
10.2940, 1.3518, 1495481631943
10.2940, 1.3672, 1495481631946
10.1578, 1.2177, 1495481631969
10.1578, 1.2380, 1495481631972
9.3226, 0.8201, 1495481631985
9.3226, 0.8370, 1495481631988
9.5689, 0.5602, 1495481632003
9.5689, 0.5746, 1495481632006
8.8782, 0.8036, 1495481632023
8.8782, 0.8113, 1495481632026
8.4694, 0.9790, 1495481632043
8.4694, 0.9876, 1495481632046
8.6753, 0.5710, 1495481632068
8.6753, 0.5753, 1495481632070
9.7258, 0.5413, 1495481632084
9.7258, 0.5452, 1495481632087
10.7562, 1.6238, 1495481632103
10.7562, 1.6270, 1495481632105
11.6652, 3.0081, 1495481632122
11.6652, 3.0118, 1495481632125
11.0700, 2.3184, 1495481632143
11.0700, 2.3213, 1495481632146
10.9360, 1.9572, 1495481632166
10.9360, 1.9586, 1495481632169
10.3773, 1.5054, 1495481632183
10.3773, 1.5077, 1495481632185
10.2289, 0.7549, 1495481632203
10.2289, 0.7547, 1495481632205
9.6725, 0.6620, 1495481632222
9.6725, 0.6614, 1495481632225
8.5059, 1.8359, 1495481632242
8.5059, 1.8351, 1495481632245
9.4510, 1.9418, 1495481632265
9.4510, 1.9408, 1495481632268
9.8604, 1.8168, 1495481632283
9.8604, 1.8159, 1495481632285
10.7759, 2.2795, 1495481632309
10.7759, 2.2788, 1495481632316
10.8767, 1.7317, 1495481632323
10.8767, 1.7311, 1495481632345
10.4469, 1.5970, 1495481632365
10.4469, 1.5966, 1495481632368
10.2833, 0.7040, 1495481632370
10.2833, 0.7037, 1495481632372
10.2133, 0.1904, 1495481632383
10.2133, 0.1901, 1495481632386
9.6054, 0.4370, 1495481632403
9.6054, 0.4370, 1495481632407
9.1858, 0.7352, 1495481632423
9.1858, 0.7352, 1495481632425
9.4790, 0.6421, 1495481632442
9.4790, 0.6420, 1495481632445
9.3619, 0.3703, 1495481632462
9.3619, 0.3703, 1495481632465
9.9539, 0.5598, 1495481632482
9.9539, 0.5597, 1495481632485
10.4393, 0.9300, 1495481632503
10.4393, 0.9300, 1495481632505
10.5796, 0.8920, 1495481632523
10.5796, 0.8919, 1495481632525
9.9004, 1.0693, 1495481632545
9.9004, 1.0692, 1495481632548
9.4757, 1.7668, 1495481632563
9.4757, 1.7668, 1495481632566
8.2581, 2.5437, 1495481632583
8.2581, 2.5436, 1495481632585
7.9699, 2.1393, 1495481632602
7.9699, 2.1393, 1495481632605
8.1105, 2.6986, 1495481632627
8.1105, 2.6986, 1495481632630
8.9482, 2.9553, 1495481632645
8.9482, 2.9553, 1495481632647
9.0475, 2.4863, 1495481632663
9.0475, 2.4863, 1495481632665
9.3795, 1.7600, 1495481632682
9.3795, 1.7600, 1495481632685
8.9457, 3.1478, 1495481632702
8.9457, 3.1478, 1495481632705
